TIME,Mills,Ax,Ay,Az,Gx,Gy,Gz,Lat,Lon,Speed,Class
19-02-2019 6.29,1550000000000.0,0.17298889,5.7308959999999995,7.1349945,0.018203735,0.020965576,-0.07469177,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.000595,6.3773346,6.701645,0.044830322,0.025222777999999998,-0.041656494,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.6350708,4.275223,10.860367,-0.110702515,-0.063186646,-0.026748657000000002,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.80744934,6.094818,6.2778625,0.23124695,0.051864624000000005,-0.032073975,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.042495727999999997,4.3638153,9.263428,0.03843689,0.08595276,-0.028884887999999997,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.7052764999999999,4.394928,10.424622,0.0075531009999999996,-0.08236694,-0.040603638,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.6985016,5.8913116,7.331314,0.10768127400000001,0.09979248,-0.08320618,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.2144622999999999,6.209732,6.6417847000000005,0.033111572,-0.086624146,0.0009460000000000001,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.39204407,3.1667023,12.193939,-0.15223694,0.006057739,-0.03314209,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.6526031000000003,7.229675299999999,6.706421000000001,0.31860352,-0.037628174,-0.010772705,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.6697693,3.7724457,9.103027,-0.03186035,0.124298096,-0.06402588,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.7627411,6.0014496,7.5659485,0.10661316,-0.074905396,-0.0011749269999999999,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.4519043,4.212982,10.039154,-0.13093567,0.12004089,-0.05657959,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.477829,6.817871,9.249069,0.121536255,-0.057861328,-0.024612427000000003,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.6194916,3.4276733,10.589828500000001,-0.047851562,0.122161865,-0.090667725,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.9183502000000001,6.106796299999999,8.617004,0.22273254,-0.07064819,-0.050186157,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.8253937,4.552948000000001,4.568405,0.08531189,0.14666748,-0.10557556,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.20649719,5.4603577,7.0655518,-0.063827515,-0.08236694,-0.06935119999999999,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.0612335,4.7708281999999995,11.906630999999999,-0.23106384,-0.11325073,-0.08320618,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-1.1342468,7.694137599999999,4.8628845,0.28877258,0.16691589999999998,-0.14179993,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.2631226000000004,5.163467400000001,9.967331,-0.10430908,-0.11538696,-0.041656494,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.35972595,4.533798,9.761429,-0.019088745,0.15838623,-0.07788086,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.5504303,7.0453186,8.054367,0.09170532,0.07635498,-0.05444336,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.36691284,6.022995,8.391936999999999,-0.010559082,0.20419312,-0.09599304,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.2990417,6.916030999999999,4.6689606,0.03843689,0.08807373,-0.08427429,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.24002075,5.8865204,7.8771973,-0.122421265,0.15199279999999998,-0.13433838,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.9614563000000003,5.611191000000001,11.966492,-0.08938599,0.04333496,-0.12261963,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.042862,6.5353546,7.2810364000000005,0.20887756,0.10618591,-0.11729431,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.22924805,6.817871,4.580368,0.19715881,0.20845032,-0.15670776,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.4498749,3.188263,13.058243,-0.31416320000000003,-0.18356323,-0.04698181,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-1.407196,8.014969,3.6729736000000006,0.26428223,0.14241028,-0.11943054,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.67337036,6.571258500000001,5.6649475,-0.08193969999999999,-0.15054321,-0.111968994,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.16938782,4.7373047,11.423003999999999,-0.12561035,-0.09088135,-0.11303711,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.21368408,5.675827,8.830078,0.19610596,0.006057739,-0.08427429,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.10594177,6.24086,4.819793700000001,0.215271,-0.06211853,-0.09385681,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-1.8309631000000002,6.944763000000001,8.320114,-0.032928467,0.0028533940000000004,-0.12901306,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.4395142,6.810683999999999,7.372009299999999,-0.14797974,-0.26771545,-0.037399292,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-1.332962,9.243195,0.6610718000000001,0.26533508,0.18821716,-0.17163086,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.3205872000000003,5.1706543,10.87233,-0.20657349,-0.18675232,-0.12687683,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.9834136999999998,3.2816315,11.478073,-0.06594849,0.18182373,-0.1354065,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.2288208,7.9000397,7.9250793,0.4112854,-0.0834198,-0.067230225,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.3724823,4.0956573,9.838042999999999,-0.10643005,-0.037628174,-0.14073181,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-1.7782898,5.7883606,7.6856537,0.31541443,0.087020874,-0.15458679,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.5815582000000004,1.5625916000000002,15.074157999999999,-0.24172974,-0.3028717,-0.040603638,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-3.99292,7.0453186,5.3082123,0.6903838999999999,0.11578369,-0.17800903,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.3932495,2.137207,16.88417,-0.31416320000000003,-0.45947266,-0.050186157,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-4.222763,6.181015,1.7025452,0.6424408,-0.13349915,-0.051254272000000003,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.35972595,1.9384766,14.801224,-0.37594604,-0.5553435999999999,0.028640747,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-4.256286599999999,5.465148999999999,4.503753700000001,0.47306824,-0.2559967,-0.032073975,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.5381012,3.6311797999999995,8.0208435,-0.032928467,-0.404068,0.016921997,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-3.0496062999999998,3.169098,12.739807,0.4070282,-0.38809204,0.02758789,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-2.6593628,0.58815,15.215423999999999,0.037368774,-0.26664734,0.021194458,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-2.1709442,7.454727,3.129486,0.867218,-0.5063324,0.11280823,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-3.16214,1.8594818,9.498062,-0.33653259999999996,-0.23683167,-0.0011749269999999999,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.0452423,6.647873,8.487717,0.18650818,-0.56066895,0.15861511,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-2.7120361,6.6933746,5.236389,0.15242004,0.11683655,-0.00970459,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.28430176,3.77005,9.481308,0.14283752,-0.42964172,0.09043884,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-2.1613617,5.2496643,11.015991,0.029922485,-0.14308167,0.04888916,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.0859528000000003,5.9775085,9.043167,0.045898438,-0.40620422,0.14369202,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-2.2475586,9.511337,-0.53604126,0.34736633,0.16477966,-0.05657959,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,4.0037080000000005,2.8818054,16.496323,-0.33120728,-0.38916016,0.06486511,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.32382202,5.5369720000000004,10.711929,0.32606506,0.15092468,-0.003311157,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.16101074,7.9000397,3.2013092,0.40275574,0.008178711,0.031845093,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.2743225,5.9775085,8.696014,-0.24491882,-0.2794342,0.016921997,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.9997558999999998,6.1091766,8.315323,-0.20124817,-0.12284851,0.042495727999999997,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.87327576,10.05722,0.06970215,0.3367157,0.114715576,0.008407593,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.664566,2.8841857999999996,13.38385,-0.29286194,-0.26559448,0.053146362,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.1721497000000003,7.5672455,6.105484,0.30581665,-0.03868103,0.08404541,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.1601715,5.7763824,11.087814,-0.11389160000000002,0.13920593,0.033966064,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.9478607000000006,7.1985474,9.234711,0.10768127400000001,-0.07916260000000001,0.030776977999999997,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.13346863,7.576828,3.7424011,0.05015564,0.20100403,-0.003311157,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.8449097,8.553664999999999,4.752762000000001,-0.085128784,-0.30180359999999995,0.14157104,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.1003112999999995,8.467467999999998,5.2028656,-0.52827454,0.024169922000000003,0.069122314,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.664566,12.202423,0.41685486,0.09596252400000001,0.026290894,0.09681702,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.7084502999999995,5.4795074,12.191544,-0.67422485,-0.009918213,0.08830261,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.8305511,10.129044,3.8477477999999996,0.31221008,0.020965576,0.12878418,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.2910767,8.242416,5.8660583,-0.30563354,0.18182373,0.05101013,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,3.5057068,8.240021,6.481369,-0.11814880000000001,-0.08555603,0.15861511,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.1984863,9.813019,4.0345,-0.2587738,0.15092468,0.07551575,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.0995331,9.860901,2.420807,-0.098983765,0.061447144,0.055282593,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,3.1082764,7.239242599999999,5.7607117,-0.58154297,-0.030166626000000002,0.059539795,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.7188568000000001,10.428329,2.1670227000000004,0.09596252400000001,0.23188782,-0.04486084,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,3.8408966,7.0333404999999996,12.555466000000001,-0.47714233,0.03907776,-0.03526306,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.1569976999999998,8.697311000000001,5.5763702,0.20462036,0.23402405,-0.059768677,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.1889038,10.502547999999999,-0.21760559,-0.15544128,0.122161865,-0.040603638,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.8050537,6.671814,6.696853599999999,-0.43453980000000003,0.098739624,-0.059768677,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,3.7403412000000005,11.359665,2.9164124,-0.25024414,0.06251526,-0.007568359,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-1.6202698,8.534514999999999,4.616287000000001,-0.27049255,0.24467468,-0.14073181,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,4.422699,9.171371,6.6896667,-0.43666077,-0.14840698,-0.029937744,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.35972595,6.758011,5.710433999999999,-0.10749817,0.33096313,-0.08320618,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.861679,8.718857,6.706421000000001,0.086380005,0.044403076,-0.020355225,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.3932495,3.5976714999999997,12.246613,-0.31309509999999996,0.09979248,-0.032073975,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.2080536,11.402756,-0.33251953,0.28877258,0.06677246,-0.015029907,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.21008301,4.900116000000001,9.584259,-0.49525452,0.08274841,-0.090667725,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.7148438000000001,7.1051636,9.134139999999999,0.048034667999999996,-0.07916260000000001,0.008407593,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.2990417,6.509018,6.708816499999999,0.088516235,0.025222777999999998,0.006271362,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.32261658,6.640701299999999,7.266662599999999,0.20568848,0.14987183,-0.111968994,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.8345642,2.1108703999999996,14.308014000000002,-0.22680664,-0.16545105,0.017990112,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-2.8868103,7.7492065000000006,4.1278687000000005,0.6562958000000001,0.03694153,-0.024612427000000003,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.7236481,4.1195984,10.082245,-0.25556946,-0.3263092,0.00201416,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.17298889,5.5872498,8.569122,0.15562439,-0.13668823,-0.026748657000000002,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.57640076,7.402054,5.480591,0.18011475,-0.09194946,-0.00970459,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-1.170166,4.560135,8.73671,-0.09152222,-0.23683167,0.052078247,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.78590393,7.1793976,9.114989999999999,0.06613159,-0.23362732,0.08937073,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.18974304,6.8753204,10.084640499999999,-0.022277832,-0.12817383,0.059539795,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.99420166,8.4722595,1.2189178,0.27812195,-0.12390137,0.09362793,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-0.22206116,3.2337493999999998,11.157242,-0.18632507,-0.09408569,0.09362793,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.8353424,7.5193634000000005,10.376739500000001,0.21315002,-0.26132202,0.21507263,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-2.1900939999999998,5.4914856,8.707977,0.10021973,0.04333496,0.16073608,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.7172394,8.046097,6.2395629999999995,0.09703064,-0.32524109999999995,0.24488829999999998,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.1402435,8.795471000000001,8.662491000000001,-0.21296692,-0.04827881,0.17245483,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,1.42276,4.83786,2.17659,-0.10430908,0.12110901,0.19589233,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.6414032000000005,8.611130000000001,12.399841,0.04057312,-0.001403809,0.17352295,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,5.0379944000000005,2.9009552000000003,16.283234,-0.28114320000000004,-0.002471924,0.07658386,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.8050537,9.168975999999999,4.295471,0.5327301,0.66119385,-0.04698181,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,7.944564999999999,5.185028,16.30957,-0.5389252,-0.50953674,0.17565918,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-1.2228393999999998,13.852035500000001,-5.982849,-0.5155029000000001,0.8294983,-0.12582397,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,8.052307,26.270752,-8.163955999999999,0.37294006,-0.56599426,0.20121765,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-5.7814026,-5.998291,12.038314999999999,-2.3552093999999997,0.38316345,-0.12155151,10.60214027,76.13445451,11.12,-1
19-02-2019 6.29,1550000000000.0,4.966171299999999,23.59404,-8.111282000000001,1.6608429,-0.5670624,0.31413270000000004,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-2.3816222999999996,-5.5888824,22.232819,-1.5764923,0.02949524,0.021194458,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,0.26875305,22.104843,-17.254745,2.1178436,-0.044006348,0.07337952,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,3.8624419999999997,-11.730011,33.827940000000005,-1.3272247,-0.26559448,0.07658386,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,2.9694061,12.346085,-2.17128,2.1295624,0.42044067,0.0009460000000000001,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-1.6394196,-7.808319,25.539215,0.3047638,0.4033966,-0.07469177,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,10.252578999999999,2.6998444,16.393372,0.92793274,-0.48503113,0.17352295,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-6.413467400000001,4.5577393,9.859589,1.2485808999999999,0.96585083,-0.16203308,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,9.749786,-1.7246398999999997,21.76596,-0.48246765,-1.0038147,0.32373047,10.60214027,76.13445451,11.12,0
19-02-2019 6.29,1550000000000.0,-9.722244,12.506485000000001,-2.5735016,0.97480774,0.71232605,-0.12475586,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,4.118622,1.548233,15.083739999999999,-0.8670349,-1.0016785,0.28111267,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-9.353546000000001,11.436278999999999,-5.4154205,0.3324585,-0.11538696,0.10853577,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-2.893982,5.1467133,10.747833,-0.6625061,-0.61180115,0.18737793,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-0.23402405,9.7771,1.8869019,-0.19592285,-0.78863525,0.27365112,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-8.113342,12.573532,-4.402664,0.11940002400000001,0.29580688,-0.02355957,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,8.449738,5.750046,13.448502,-1.0033875,-1.0315094,0.27685547,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-8.8172455,12.937439,-9.70343,0.67652893,1.0894318,-0.21530151,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,10.805634,3.21698,18.615189,-0.99380493,-0.68743896,0.21507263,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-1.4646454,9.231216,1.4080504999999999,0.6381836,1.0276489,-0.1950531,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,8.145676,5.82428,9.663269,-0.19804382,0.21697998,0.07232666,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,5.667679,6.070876999999999,13.338364000000002,-0.033996582000000004,0.34907532,-0.04698181,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,2.4594421000000004,10.466629,6.957824700000001,0.28344727,0.84121704,-0.16842651,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,7.724289,5.3885345000000004,14.983185,-0.35144043,-0.20379639,0.11174011,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-1.8477172999999998,10.176926,1.4128418,0.27279663,0.8071289,-0.19932556,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,6.0770874,8.132278,6.316177400000001,-0.16183472,-0.44987488,0.09895325,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-4.3783875,7.770752000000001,1.5469208,-0.2395935,0.26704407,-0.07041931,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,1.6909026999999999,11.6302185,1.8174591,0.14390564,-0.322052,0.07765198,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-2.0057373,3.8083496,7.223572,-0.62309265,-0.16865539999999998,0.044631958,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-0.6075286999999999,10.150589,5.0927277,0.2855835,-0.04827881,0.06593323,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,2.4307098,4.687027,10.173233,-0.23745728,-0.21551514,0.09788513,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-2.3768463,9.243195,5.6290283,0.2344513,0.26597595,-0.05230713,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,3.4338837,4.354233,12.770935,-0.216156,-0.2048645,-0.000122,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-0.8852539,10.792236,-1.1944427,0.54870605,0.3245697,-0.08001709,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,2.7108307000000003,1.1723328000000002,15.778061,-0.5613098000000001,-0.06851196,0.020126343,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,2.17453,13.571914999999999,-1.6325836,0.9322052,0.17436218,-0.05230713,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,1.822586,0.8898163,11.245834,-0.6625061,0.19247437,-0.013961791999999999,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,4.8871613,12.489730999999999,2.5046082000000003,0.6339264,0.010314941,0.016921997,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,1.3246002000000001,2.0581970000000003,13.103729,-0.5730133000000001,0.43109129999999996,-0.114105225,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,6.7977448,12.52565,3.1941376,0.6051635999999999,-0.11538696,0.12239075,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-1.4454956,1.9552459999999998,13.740585000000001,-0.3184204,0.5844879,-0.13859558,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,5.4138947,7.971878,10.738266000000001,0.31114197,-0.33056640000000004,0.15861511,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-1.7256165,5.276001,8.6098175,0.16627502,0.36824036,-0.07362366,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,0.7619629,6.815475500000001,6.2132263,0.11300659,-0.2006073,0.02331543,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,2.4283295,6.2336884,8.832474000000001,-0.26515198,-0.14733887,0.038238525,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,0.8122406,12.343689,-8.748138,0.61795044,0.25746155,-0.04272461,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,3.2639007999999996,-0.52275085,18.914460000000002,-0.7125701999999999,-0.058929443,0.006271362,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,3.706833,9.609511999999999,3.4862212999999995,0.90130615,0.17329407,0.02545166,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-1.2587433000000001,-2.3782654,18.023819,0.17692566,0.36505127,-0.015029907,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,5.643738,-3.3862152,24.56717,0.19610596,-0.34442140000000004,0.18737793,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-5.139755200000001,8.038910000000001,-2.3125305,1.9676361,0.49394226,-0.018218994,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,2.528885,-2.2154540000000003,21.730042,-0.8372040000000001,-0.720459,0.20228577,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-2.7623138,6.552109,1.4343872,0.85868835,-0.09408569,0.12771606,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-1.9482727,5.9655304000000005,2.72966,-0.14372253,-0.17184448,0.1149292,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-0.12869263,-2.016739,20.841797,-0.25450134,-0.47651672,0.15327454,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-0.35134888,7.5504913,5.0400542999999995,0.9833374,0.16052246,0.1149292,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-2.6952667000000003,-4.559387,18.8163,0.5369873000000001,-0.024841309,0.12132263,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,1.7818909,-1.7414093000000002,19.33345,0.44004822,-0.28582764,0.1426239,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,-2.90596,7.165024000000001,3.5700226,1.4999847,0.087020874,0.11280823,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,0.82180786,1.7062529999999998,10.491653,-0.32481384,-0.28796387,0.063797,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,0.34776306,4.3446503,9.802124000000001,-0.06701660000000001,-0.061050415,0.09043884,10.60166104,76.13444746,10.52,0
19-02-2019 6.29,1550000000000.0,1.8537139999999999,14.910263,-2.3221130000000003,0.70103455,0.022033691,-0.016098022,10.60166104,76.13444746,10.52,0
