TIME,Mills,Ax,Ay,Az,Gx,Gy,Gz,Lat,Lon,Speed,Class
22-02-2019 4.47,1550000000000.0,6.862381,-11.550446,27.330078000000004,-0.6444854999999999,-0.04360962,-0.05281067,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,1.7483673,11.137008999999999,-2.3795624,1.765152,0.6125946,-0.17106628,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,3.0747527999999997,-8.902466,32.147217,-0.057525635,0.42510986,-0.17745972,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,8.167221000000001,-0.29769897,10.316879,1.1558075,0.1662445,0.012161255,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,0.022155762000000002,7.825821,8.356033,1.4945678999999998,0.9460144,-0.21366882,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,7.310104400000001,-10.628677,31.682740000000003,-1.2282562,-0.48889160000000004,0.007904053000000001,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-4.004898000000001,17.218277,0.6562805,1.6010895,0.8363037,-0.09329224,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,8.847183,1.6224518,11.597778,-0.81599426,-0.6284331999999999,0.18792725,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-1.8094177,11.364456,0.40249634,0.20346070000000002,0.5412140000000001,-0.1295166,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,2.6988678,5.1443176,6.871628,-0.6370239000000001,-0.20872498,0.043060303,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-6.097427400000001,4.3302917,17.33908,-0.35153198,0.13748169,-0.060272217,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,0.888855,10.82576,22.43155,0.116119385,-0.43243408,0.13040161,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,4.343689,2.1563567999999997,-2.5591277999999997,-0.6359558000000001,0.06504822,-0.018722534,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,2.2224274,26.649033000000003,-9.310775999999999,1.0791168,0.09913635,0.035598755,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,1.070816,-15.1944275,23.66455,-2.4469147,0.10446167,-0.16360474,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,4.7530975,25.119139999999998,-23.201935,3.4173737,0.22590637,0.1953888,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-3.8612518,-15.414688,26.018051,-0.080963135,0.15559387,-0.09542847,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,1.7459717000000001,-32.906723,47.28575,-1.1430206,-0.12350464,-0.05494690000000001,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,5.0930634,41.1196,-31.811493,4.8469543,0.47731018,0.19752502,10.60245832,76.11071413,10.88,-1
22-02-2019 4.47,1550000000000.0,-3.2004395,-15.139358499999998,28.16565,-4.792618,-0.051071167,-0.45335388,10.60245832,76.11071413,10.88,-1
22-02-2019 4.47,1550000000000.0,0.14425659,21.43686,-16.141434,-0.6562041999999999,0.0362854,-0.10182189999999999,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,2.5121154999999997,18.827179,-8.420135499999999,-0.5773773,-0.18635559,-0.040039062,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-3.028061,3.1475525,11.937759,-2.3212127999999996,-0.048934937000000005,-0.24136353,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-2.1972810000000003,13.133773999999999,-1.0124817,0.46658325,-0.0052642819999999995,-0.032577515,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,2.3157959999999997,7.0716553,6.8859863,-1.0823059,-0.36958313,0.008972168,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-6.138138,13.346848000000001,-2.5830688,0.31532288,0.38249207,-0.14337158,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,6.716339,3.6503447999999996,10.757416000000001,-1.1270447000000001,-0.6316376,0.06436157,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-6.066299400000001,14.481704999999998,-10.246917999999999,0.8458252,0.7904968000000001,-0.12312317,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,5.698807,1.9097595,18.416473,-0.8639220999999999,-0.53149414,0.045181274,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-3.3129730000000004,6.6646423,3.239624,0.47084045,0.5614624,-0.1486969,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,6.508041400000001,7.505005000000001,8.660095,-0.13102722,-0.19593811,0.044128417999999996,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-5.699997,1.3590851000000002,14.224213,-0.5017395,0.57211304,-0.20195007,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,7.0108185,7.9694824,4.800644,0.038345337,-0.27903748,0.070755005,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-2.4510650000000003,13.3229065,-7.869476299999999,0.41758728,0.62005615,-0.20727539,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,4.137787,-5.0118865999999995,24.018906,-0.9150543,-0.20553589,-0.15934753,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,0.07003784,3.4875336000000003,4.424759,0.88523865,0.46984863,-0.13591003,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,0.029327392999999997,3.8179321,14.042267,0.5219879,0.12469482400000001,-0.1252594,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,0.029327392999999997,0.4947815,12.73024,-0.053268433,0.014984131000000001,-0.08689880000000001,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,2.6821136,9.554443,6.146179,0.17897034,0.056518555,-0.08584595,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-0.52612305,14.041167999999999,0.6610718000000001,0.316391,0.20140076,-0.114608765,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,1.8010406000000003,5.125168,14.451675,-0.6562041999999999,-0.027633667,-0.11779785,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-1.6466063999999998,8.050888,19.000656,0.004257202,0.09274292,-0.060272217,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,4.1042633,8.864914,-0.51208496,-0.07563782,-0.039352417,0.007904053000000001,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-2.3505096,13.105041499999999,3.0959778,-0.08203125,0.16198729999999997,-0.13165283,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-0.67456055,-1.0758208999999999,19.005447,-0.9992218,-0.159729,-0.040039062,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,1.8752593999999998,3.5354156000000003,10.2187195,0.74461365,0.003265381,0.13893127,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-6.719925,12.767456,-1.5870819,1.4551544,0.13108826,0.020690918,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-0.48542786,-19.15683,36.35382,-2.1262665000000003,-0.6561431999999999,-0.008071899,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-1.8405456999999998,25.870926,-20.043991000000002,2.1891173999999998,-0.11285400400000001,0.2230835,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-3.1094666,5.498657,3.7352295,-1.5691376,-0.34614563,-0.16467285,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-1.2659302,1.9289093000000002,9.553131,-0.71691895,-0.5645294,-0.07838439999999999,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-1.194107,2.6519623,11.473282000000001,0.018112183,-0.06384277,0.07821655,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-2.4438782000000003,11.69725,6.5148926,0.41758728,-0.11392212,0.12081909,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-3.5045165999999996,4.612808,7.532425,-0.46658325,-0.20021057,-0.15188599,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,3.2327728,6.06369,9.423843,-0.76060486,-0.4686432,0.02281189,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-1.2443848,11.749924,-5.5494995000000005,0.5475464,0.27597046,0.045181274,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,2.3900146,10.138626,1.2141266000000002,-0.41651917,-0.24388123,-0.0006259999999999999,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-4.5699309999999995,8.35495,0.20855713,-0.42077637,0.20672607,-0.1763916,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,4.238342299999999,-5.572128299999999,22.108322,-1.0950928,-0.46971130000000005,0.019622803,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,-1.4143677,13.105041499999999,-3.5072327000000003,1.3432921999999998,0.49647522,0.0036468509999999996,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,0.17059326,-7.0996246,24.54802,-0.35792542,-0.03189087,-0.04322815,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,2.6390076000000002,3.6766815000000004,11.166824,0.76272583,-0.006332398,0.094192505,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,1.7435759999999998,0.5306854,21.96228,0.23329163,0.30473328,0.070755005,10.60245832,76.11071413,10.88,0
22-02-2019 4.47,1550000000000.0,5.212784,8.896027,2.736847,1.0024109,0.08102417,-0.014465332,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.161789,2.8937682999999996,10.800507000000001,0.18855286,0.5135193,-0.184906,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,5.770630000000001,5.793152,14.197876,0.09480286,-0.14268494,0.05050659,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,2.5360565,5.390915000000001,6.0408325,0.16618347,0.5657196,-0.1295166,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,5.763443,10.816177,-0.6916504,0.19174194,0.04374695,0.012161255,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.11431885,-13.616638,29.295715,-0.83836365,0.38356018,-0.20195007,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,6.242279,0.32479858,4.7072754,1.6618195,-0.09899902,0.15383911,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.6769562,7.928772,9.562714,1.6405028999999998,0.6030121,0.05583191,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.4059906,-7.8514100000000004,27.11699,-1.0311736999999999,-0.19488525,-0.02192688,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-1.7758942,8.153824,9.282592999999999,0.8287810999999999,0.26957703,-0.028320312,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,7.4441679999999995,19.042664000000002,-5.199936,0.9278412,-0.22576904,0.08354187,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.81822205,-14.899932999999999,31.656403000000005,-1.2847137,0.4911499,-0.27758790000000005,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,8.574233999999999,16.246230999999998,-4.112976000000001,2.596054,-0.14161682,0.19645691,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.043701172,-3.3910065,21.057266000000002,0.16297913,0.67863464,-0.16467285,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,8.643677,7.145874000000001,10.355194000000001,0.7723236,-0.31419373,0.000443,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.6262665,-1.7629546999999999,14.262526999999999,0.047943115,0.8586731,-0.24668884,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,8.509598,11.929489,5.7990265,0.81599426,-0.14587402,0.10058594,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,2.2990417,0.9089813,9.483704,-0.30465698,0.83203125,-0.18064879999999997,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,9.476852000000001,13.361220999999999,0.19659424,0.44528198,-0.06597900400000001,0.13572693,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,3.5775452000000003,1.3447266000000002,10.034363,-1.0279846,0.87783813,-0.19876099,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,5.863998400000001,9.183334,2.2532042999999997,-0.010650635,0.1928711,-0.005950928,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,4.8201294,6.039749,8.42067,-1.1046753,0.69355774,-0.21366882,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.9782104,10.622253,2.9068297999999997,-0.041549683,0.32603455,-0.11886597,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,5.5503540000000005,8.079605,9.414261,-0.8777771000000001,0.24934387,-0.13377379999999997,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.48780823,2.082138,3.9219665999999997,-0.30465698,0.4900818,-0.13377379999999997,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,6.6229705999999995,12.460999000000001,5.1813199999999995,-0.078826904,0.07463074,-0.062408447,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.14425659,6.061294599999999,5.272293,-0.31532288,0.45280457,-0.14337158,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,4.2311554000000005,8.955886999999999,12.543488,-0.104400635,0.13215637,-0.09542847,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-1.7471618999999998,0.90179443,18.16507,-0.39414978,0.2908783,-0.1998291,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.41719055,3.5426025,9.981689,0.58695984,-0.08302307,-0.13591003,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.23762512,-1.5738068,14.542648000000002,0.14274597,-0.07983398400000001,0.01322937,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-1.9387054,7.701324499999999,3.670578,1.3411713,0.079956055,0.12295532,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.5448608,-0.47726440000000003,20.51857,-0.51878357,-0.38130188,-0.042160034000000006,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-4.100662000000001,3.418106,0.27560425,0.92251587,0.15026855,-0.041107178,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,2.5216979999999998,-3.139618,18.605605999999998,-0.5571289,-0.5070038,0.051574707000000004,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-7.8811035,2.841095,9.122177,0.84794617,0.07569885,-0.02192688,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,3.0101166,2.6256256000000002,8.688827499999999,0.11291504,-0.6358948,0.1687622,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-4.8141327,4.643936,13.247391,0.26525879999999996,0.04586792,0.04624939,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,2.2128447999999996,3.9424286,12.29689,-0.02130127,-0.40792847,0.15704346,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-2.5372467,7.069259599999999,-0.591095,-0.10119629,0.044799805,-0.040039062,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,2.3804321,16.863937,4.4463042999999995,0.2929535,-0.41751099999999997,0.1921997,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-1.6322478999999999,3.916092,12.287308,-0.83303833,0.06504822,0.101638794,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.32621765,4.9192656999999995,11.255417,0.17790222,-0.23962402,-0.0315094,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.5237274000000001,10.519302,-1.2686614999999999,0.39201355,-0.02230835,0.08459473,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.5273285,4.241699,10.599396,-0.6402283000000001,-0.22470093,0.1485138,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.21368408,13.990890499999999,-6.030730999999999,-0.12037659,-0.17996216,0.059036255,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-2.7072449,7.0453186,0.5844574,-0.6817626999999999,-0.07662964,0.08673096,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-1.0241241,4.7780000000000005,10.249847,-0.66578674,-0.5858306999999999,0.23800659,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-7.0120087,-1.4564972,12.746994,-0.35153198,0.10871887,0.03666687,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,3.1537627999999995,13.490509,-3.8903046000000003,0.28974915,-0.6593323,0.22840881,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-2.8987732000000004,16.049910999999998,-9.593292,0.008529663,0.26211548,0.053710938,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.1569976999999998,-7.2815857,21.452316,-1.4892426,-0.39941406,0.12188721,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.28909302,13.4809265,-1.5296326,1.3816528000000001,0.17796326,0.023880005,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.24960327,-1.4900208000000001,14.980789000000001,-0.43995667,-0.046798705999999995,0.06649780000000001,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.0348969000000001,12.039627000000001,0.19898987,0.6871033000000001,0.05014038,0.031341553,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.9662476000000002,-8.543335,27.935806,-1.1366425,0.103393555,-0.04536438,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,4.851257299999999,16.102585,-8.049042,1.9100188999999999,0.24720764,0.19857788,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,3.5895080000000004,-0.7885131999999999,22.127472,-0.51771545,0.43043518,0.0036468509999999996,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,4.1569366,7.141083,2.9307708999999997,0.6466217,0.3377533,-0.041107178,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,4.255096400000001,-0.23545837,17.43724,-0.21838379,0.55293274,-0.12844849,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,6.761825599999999,8.455505,8.865997,0.54008484,0.1811676,0.000443,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.06524658,-1.365509,18.813904,0.10972595,0.8149871999999999,-0.20941162,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,6.232712,-2.8068237000000003,24.332535,0.03515625,-0.12776184,0.052642822,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-1.067215,8.017364500000001,0.45037842,1.3954926,0.79901123,-0.05494690000000001,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,6.1896057,-4.3869934,25.081924,-0.86073303,-0.3674469,0.08886719,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-2.5564117000000004,11.048416,-7.060226400000001,1.1877746999999999,0.6179199000000001,-0.11033630000000001,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,2.7515411,-0.5826110999999999,17.482727,-0.9992218,-0.38874817,0.07394409,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-4.411911,12.384383999999999,-6.3371887000000005,0.45593262,0.1811676,-0.026184082,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-1.201294,-1.7892914,19.599197,-1.2655333999999998,-0.39620972,0.05796814,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-2.4199371,16.373123,-6.595764,0.28335570000000004,-0.1405487,0.10484314,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-2.7048492000000004,7.531341599999999,0.21334839,-0.66152954,-0.05958557,-0.01234436,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.6853484999999999,8.9822235,10.134917999999999,-0.84368896,-0.38449097,0.08993530000000001,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-3.6266173999999998,12.551986999999999,0.28277588,0.23968506,0.30152893,-0.15188599,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,5.3851624000000005,9.094757000000001,2.4064330000000003,-1.0013428,-0.31098938,-0.077316284,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-3.9785614000000002,16.789719,-6.758560000000001,0.23968506,0.5476074000000001,-0.2541504,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,6.4769135,2.5178833,17.978333,-1.5893707000000001,-0.3674469,-0.13909912,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-4.3113556,11.328536999999999,-1.2734528,0.8500824,0.67012024,-0.36280823,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,6.687607000000001,6.286346400000001,8.262665,-0.17790222,-0.43029785,-0.19450378,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-5.688019000000001,1.7637023999999997,8.760651,-0.34194946,0.48689269999999996,-0.36706543,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,3.2974242999999994,5.8003235,10.158859,-0.14167786,-0.50379944,-0.16893005,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-5.8795624,4.8977203000000005,3.3665160000000003,0.14593506,0.19926453,-0.13165283,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,2.7658997000000003,6.1953735,8.257874000000001,0.08203125,-0.720047,0.16023254,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-6.727111999999999,-4.499527,11.751007000000001,-0.61572266,0.21737671,0.1719513,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.7188568000000001,8.132278,8.952194,0.5507354999999999,-0.6188507,0.46276855,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-3.5404205,2.8554687999999997,6.687271000000001,-0.20133972,0.06930542,0.26889038,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.8673095999999999,2.3885956000000004,17.74849,0.08947754,-0.35040283,0.3807373,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.98101807,-1.7629546999999999,18.081284,-0.111846924,0.042678833,0.23905945,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-1.577179,4.296768,7.6784669999999995,0.71266174,-0.019104003999999997,0.26249695,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.075592,4.612808,6.3018035999999995,0.18429565,-0.14801025,0.25717163,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-3.147766,0.45886229999999995,12.402237,0.21412659,-0.004196167,0.21669006,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.9534912,-0.95610046,22.06044,-0.06604004,-0.25239563,0.19752502,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-2.518097,10.047638000000001,-4.9413605,1.0024109,0.16517639,0.1485138,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,0.24720764,0.20747375,18.44281,-1.0066681,-0.22790527,0.094192505,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-2.9299011000000004,8.213683999999999,2.2532042999999997,0.018112183,0.14387512,0.030273438,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,2.059616,6.269592299999999,6.7710724,-0.16511536,-0.17677307,0.03453064,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.37528992,9.025314,-0.34928894,-0.20878601,0.14494324,-0.049621582000000004,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.2360077,10.555222,0.5174103,-0.37390137,0.021377563,-0.059204099999999996,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.57640076,-1.475647,11.952117999999999,-1.7118835,0.17689514,-0.15188599,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.8489227,21.807968,-14.788712,1.4519501,0.142807,0.023880005,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,1.8034363000000002,-4.243347,25.424301,-1.7917786,0.13322449,-0.02406311,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,-0.9259491,10.74675,4.2451935,0.94488525,0.45919799999999994,-0.10714722,10.60247521,76.11026574,9.62,0
22-02-2019 4.47,1550000000000.0,4.8919525,-2.9480896,16.869812,-0.69029236,0.19821167,-0.09329224,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,-0.3657074,10.722809,-1.2351378999999998,1.1046753,0.6264343000000001,-0.09968567,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,4.008499,-1.7725220000000002,19.019806,-0.21624756,0.15985107,-0.10928345,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,-0.86849976,1.9863738999999998,9.861984,0.5294342,0.506073,-0.30528259999999996,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,3.5775452000000003,1.9169311999999998,8.2435,0.43249512,0.13854979999999997,-0.25628662,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,0.52253723,4.986297599999999,6.3640594,0.13635254,0.34840393,-0.23284912,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,0.21368408,-5.387771599999999,20.104385,-0.21092224,0.18222046,-0.24775696,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,-1.2443848,0.24578857,8.674453999999999,0.6093291999999999,0.24934387,-0.30741882,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,2.1338348,0.6360321,19.034164,0.45274353,0.051193237,-0.16999817,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,1.1019287,2.1922759999999997,7.3121643,0.44102478,0.16731262,-0.37559509999999996,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,0.56085205,-1.0231476000000002,17.801163,0.20027160000000002,0.22483826,-0.36494446,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,2.004547,-3.50354,14.351104999999999,0.16725159,-0.014846802,-0.20515442,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,0.7619629,7.6462555,8.3129425,0.82025146,0.26211548,-0.18811035,10.60247521,76.11026574,9.62,0
22-02-2019 4.48,1550000000000.0,0.30467224,-1.3200226000000002,17.430054000000002,-0.56352234,0.009658814,-0.17318726,10.60247521,76.11026574,9.62,0
